match_date,home,away,score,selection,p_raw,p_calibrated,market_odds,closing_odds,edge_pct,stake,won,pnl,bankroll_after,clv_pct
2024-11-08,Kasimpasa,Kayserispor,1-2,Over 2.5,0.6188770017839745,0.6716538679350704,1.65,1.81,10.822888209286607,322.1693497600964,True,209.41007734406259,10948.38840268061,-8.839779005524873
2024-11-09,Rizespor,Trabzonspor,3-1,Over 2.5,0.5471588898071874,0.6057065529111243,1.75,1.79,5.998646759446746,175.13470563441186,True,131.3510292258089,11079.739431906419,-2.2346368715083775
2024-11-10,Fenerbahce,Sivasspor,4-0,Over 2.5,0.6708367338558441,0.7451679337346973,1.48,1.39,10.284854192735192,332.3921829571926,True,159.54824781945246,11239.28767972587,6.474820143884896
2024-11-24,Besiktas,Goztep,2-4,Over 2.5,0.5885552036778656,0.6501022909463758,1.67,1.88,8.56708258804475,287.4265844268822,True,192.57581156601105,11431.863491291882,-11.170212765957444
2024-12-02,Fenerbahce,Gaziantep,3-1,Over 2.5,0.7453656535755576,0.8200072074945133,1.4,1.29,14.801009049231851,342.95590473875643,True,137.18236189550254,11569.045853187385,8.52713178294573
2024-12-07,Besiktas,Fenerbahce,1-0,Over 2.5,0.5799010951964234,0.6445186417370596,1.65,1.61,6.34557588661484,225.8838719911607,False,-225.8838719911607,11343.161981196225,2.4844720496894235
2024-12-13,Kasimpasa,Eyupspor,2-0,Over 2.5,0.5193798996547079,0.5677233648916957,1.85,1.76,5.028822504963704,134.21823117291382,False,-134.21823117291382,11208.94375002331,5.113636363636376
2024-12-14,Alanyaspor,Gaziantep,3-0,Over 2.5,0.5253073852073147,0.578321505318145,1.88,1.6,8.724442999811256,222.25407007992928,True,195.58358167033774,11404.52733169365,17.499999999999982
2024-12-15,Fenerbahce,Buyuksehyr,3-1,Over 2.5,0.6018060416140912,0.6858649555378603,1.57,1.68,7.6807980194440795,307.3539331297136,True,175.19174188393674,11579.719073577586,-6.547619047619035
2024-12-22,Trabzonspor,Bodrumspor,1-0,Under 2.5,0.5348596787957651,0.5194555271896011,2.15,2.09,11.682938345764239,235.27851130065562,True,270.570287995754,11850.28936157334,2.8708133971291794
2025-01-04,Ad. Demirspor,Buyuksehyr,0-1,Over 2.5,0.5742137677450814,0.6507405538748519,1.7,1.66,10.625894158724813,355.50868084720014,False,-355.50868084720014,11494.780680726139,2.4096385542168752
2025-01-05,Kasimpasa,Gaziantep,2-2,Over 2.5,0.6117042341642851,0.7026869538249467,1.62,1.6,13.835286519641388,344.8434204217841,True,213.80292066150616,11708.583601387645,1.2499999999999956
2025-01-11,Hatayspor,Rizespor,1-2,Under 2.5,0.5759228933530449,0.6000567028955903,1.89,1.98,13.410716847266556,351.25750804162936,False,-351.25750804162936,11357.326093346015,-4.545454545454552
2025-01-12,Trabzonspor,Antalyaspor,5-0,Over 2.5,0.602334110694201,0.6819773538144344,1.6,1.49,9.116376610309507,340.7197828003804,True,204.43186968022832,11561.757963026243,7.38255033557047
2025-01-13,Konyaspor,Fenerbahce,2-3,Over 2.5,0.5558985781795471,0.6115796194805614,1.73,1.6,5.803274170137129,183.82479821426668,True,134.19210269641465,11695.950065722658,8.124999999999982
2025-01-18,Buyuksehyr,Rizespor,2-0,Over 2.5,0.5058552122226915,0.5331857481176905,1.98,2.1,5.570778127302711,132.97049551867855,False,-132.97049551867855,11562.97957020398,-5.714285714285716
2025-01-18,Besiktas,Samsunspor,0-0,Under 2.5,0.5581252277597656,0.5568327162468664,2.0,2.29,11.366543249373272,262.8622147526862,True,262.8622147526862,11825.841784956665,-12.66375545851528
2025-01-19,Konyaspor,Kasimpasa,3-3,Over 2.5,0.5521143440818196,0.5972755528565608,1.88,1.86,12.287803937033415,330.25823919073815,True,290.6272504878495,12116.469035444514,1.0752688172043001
2025-01-25,Sivasspor,Kayserispor,5-2,Over 2.5,0.5159126578732347,0.5415967080443194,2.0,1.93,8.319341608863873,201.60208999816854,True,201.60208999816854,12318.071125442682,3.62694300518136
2025-01-26,Antalyaspor,Besiktas,1-1,Under 2.5,0.5341027425267468,0.5284533883941853,2.15,2.31,13.617478504749837,291.72359786207886,True,335.4821375413906,12653.553262984073,-6.926406926406936
2025-01-27,Kasimpasa,Hatayspor,5-4,Over 2.5,0.587213897697318,0.6391094491718285,1.67,1.64,6.731278011695352,254.2524920863905,True,170.3491696978816,12823.902432681954,1.8292682926829285
2025-02-01,Hatayspor,Antalyaspor,2-3,Under 2.5,0.5479256550093494,0.5378404671718295,2.03,2.08,9.18161483588138,228.62938413554977,False,-228.62938413554977,12595.273048546405,-2.4038461538461675
2025-02-01,Kayserispor,Trabzonspor,0-0,Over 2.5,0.6205929750794836,0.6772473459645584,1.62,1.68,9.71407004625846,377.85819145639215,False,-377.85819145639215,12217.414857090012,-3.5714285714285587
2025-02-07,Samsunspor,Hatayspor,2-0,Under 2.5,0.5262909291070905,0.5095266603565219,2.1,2.26,7.000598674869618,155.50766956159404,True,171.05843651775345,12388.473293607765,-7.079646017699104
2025-02-08,Sivasspor,Besiktas,0-2,Under 2.5,0.5383317832288794,0.5304712687203106,2.1,2.01,11.398966431265233,256.7559840153829,True,282.43158241692123,12670.904876024686,4.47761194029852
2025-02-09,Alanyaspor,Fenerbahce,0-2,Over 2.5,0.6277464953384524,0.6676846748408932,1.65,1.52,10.167971348747384,380.1271462807406,False,-380.1271462807406,12290.777729743946,8.552631578947366
2025-02-10,Bodrumspor,Goztep,0-0,Under 2.5,0.6232866141404574,0.633259036885353,1.8,1.54,13.986626639363543,368.72333189231836,True,294.9786655138547,12585.7563952578,16.883116883116877
2025-02-15,Besiktas,Trabzonspor,2-1,Under 2.5,0.48193722876674494,0.45323888596321094,2.35,2.51,6.511138201354583,121.40385075274914,False,-121.40385075274914,12464.35254450505,-6.374501992031856
2025-02-15,Buyuksehyr,Bodrumspor,0-1,Under 2.5,0.6533299146185222,0.6621131265663569,1.67,1.64,10.57289213658159,373.9305763351515,True,250.5334861445515,12714.886030649603,1.8292682926829285
2025-02-22,Antalyaspor,Kasimpasa,2-1,Over 2.5,0.6332631553817251,0.6855966142308448,1.62,1.85,11.066651505396873,381.44658091948804,True,236.4968801700826,12951.382910819686,-12.432432432432428
2025-03-02,Kasimpasa,Galatasaray,3-3,Over 2.5,0.70885625530639,0.7841019295552254,1.4,1.47,9.774270137731556,388.54148732459055,True,155.41659492983615,13106.799505749523,-4.761904761904767
2025-03-03,Konyaspor,Trabzonspor,1-0,Over 2.5,0.5380453562631989,0.5616906125548604,1.88,1.78,5.597835160313758,166.74932525560817,False,-166.74932525560817,12940.050180493914,5.617977528089879
2025-03-03,Buyuksehyr,Sivasspor,1-0,Over 2.5,0.5275664572985365,0.5469987301755261,1.98,1.93,8.305748574754169,219.34041498752015,False,-219.34041498752015,12720.709765506394,2.590673575129543
2025-03-03,Goztep,Samsunspor,2-2,Over 2.5,0.500692902116863,0.5091316602637128,2.15,2.25,9.463306956698258,209.35648907488,True,240.75996243611198,12961.469727942505,-4.444444444444451
2025-03-08,Kayserispor,Buyuksehyr,3-1,Over 2.5,0.5061735440987067,0.5234904777002403,2.03,2.04,6.26856697314877,157.7666816699958,True,162.49968212009563,13123.9694100626,-0.4901960784313819
2025-03-10,Besiktas,Gaziantep,1-2,Under 2.5,0.4743970782382163,0.4494072800564183,2.35,2.39,5.610710813258302,109.0885882694954,False,-109.0885882694954,13014.880821793105,-1.673640167364021
2025-03-15,Gaziantep,Kayserispor,1-0,Over 2.5,0.5427695071700489,0.595856803939453,1.8,1.8,7.254224709101531,236.03217510865795,False,-236.03217510865795,12778.848646684448,0.0
2025-03-15,Buyuksehyr,Trabzonspor,0-3,Over 2.5,0.5500799909356513,0.6061673884160259,1.85,1.97,12.140966856964797,365.05312444603607,True,310.29515577913065,13089.143802463579,-6.091370558375631
2025-03-15,Konyaspor,Besiktas,1-0,Under 2.5,0.569214441262951,0.5665941340599715,1.98,1.9,12.185638543874354,325.5093371951313,True,318.9991504512287,13408.142952914808,4.210526315789487
2025-03-16,Goztep,Eyupspor,1-1,Over 2.5,0.5206013726764677,0.5642491707654476,1.98,1.92,11.721335811558609,320.73744114387284,False,-320.73744114387284,13087.405511770936,3.125
2025-03-28,Antalyaspor,Alanyaspor,2-1,Over 2.5,0.4915350900960055,0.5253375620646412,2.05,2.11,7.694200223251446,191.80403506752384,True,201.3942368209,13288.799748591835,-2.8436018957346043
2025-03-29,Besiktas,Galatasaray,2-1,Under 2.5,0.504432602560218,0.4685201129012383,2.3,2.34,7.759625967284789,158.64017785110914,False,-158.64017785110914,13130.159570740725,-1.7094017094017144
2025-04-05,Rizespor,Sivasspor,1-1,Over 2.5,0.5485586525997276,0.6059853211255997,1.75,1.74,6.047431196979947,211.74329762512588,False,-211.74329762512588,12918.4162731156,0.5747126436781658
2025-04-12,Besiktas,Buyuksehyr,0-2,Under 2.5,0.54500205537714,0.5444440679107746,2.03,2.1,10.522145785887238,263.94069776407855,True,271.85891869700083,13190.2751918126,-3.3333333333333437
2025-04-13,Sivasspor,Fenerbahce,1-3,Over 2.5,0.6332693929631378,0.728338327677505,1.57,1.6,14.349117445368286,395.708255754378,True,225.55370577999554,13415.828897592595,-1.8750000000000044
2025-04-13,Gaziantep,Hatayspor,2-1,Under 2.5,0.5007910940793681,0.4735539822029883,2.4,2.96,13.652955728717187,261.66531143268065,False,-261.66531143268065,13154.163586159915,-18.918918918918926
2025-04-27,Trabzonspor,Alanyaspor,4-3,Over 2.5,0.5821452505649212,0.6256481677091171,1.8,1.7,12.616670187641077,394.6249075847974,True,315.6999260678379,13469.863512227754,5.882352941176472
2025-04-27,Kayserispor,Rizespor,1-0,Over 2.5,0.5430961805650006,0.569378188405781,1.88,1.81,7.043099420286825,215.61269975980449,False,-215.61269975980449,13254.25081246795,3.8674033149171283
2025-04-28,Goztep,Buyuksehyr,4-1,Over 2.5,0.5127196016679372,0.5248318087359343,2.08,2.08,9.165016217074328,224.9544882248877,True,242.95084728287873,13497.201659750828,0.0
2025-05-02,Antalyaspor,Konyaspor,1-0,Under 2.5,0.5792871741924943,0.6106138317436486,1.75,1.78,6.857420555138494,246.81596826246633,True,185.11197619684972,13682.313635947678,-1.6853932584269704
2025-05-03,Rizespor,Gaziantep,2-0,Under 2.5,0.5090859160291931,0.513365037515296,2.1,2.45,7.806657878212175,194.20571188771052,True,213.6262830764816,13895.939919024158,-14.28571428571429
2025-05-03,Hatayspor,Buyuksehyr,2-4,Under 2.5,0.47712832733965416,0.4686989586653739,2.4,3.02,12.487750079689741,247.898606901654,False,-247.898606901654,13648.041312122505,-20.529801324503318
2025-05-09,Gaziantep,Alanyaspor,0-1,Under 2.5,0.49573298130799015,0.506576332339367,2.1,2.17,6.38102979126709,158.34283310017761,True,174.1771164101954,13822.2184285327,-3.2258064516129004
2025-05-10,Eyupspor,Kasimpasa,0-3,Over 2.5,0.646748226723776,0.7061076993166949,1.57,1.61,10.858908792721111,414.66655285598097,True,236.35993512790913,14058.57836366061,-2.4844720496894457
2025-05-10,Konyaspor,Rizespor,2-1,Under 2.5,0.5454742002675733,0.5824259285300721,1.9,2.0,10.6609264207137,333.06104336627425,False,-333.06104336627425,13725.517320294335,-5.000000000000004
2025-05-10,Trabzonspor,Galatasaray,0-2,Under 2.5,0.40081021352843216,0.36234974272966536,3.1,2.59,12.32842024619627,161.15613868669914,True,338.4278912420682,14063.945211536404,19.691119691119695
2025-05-11,Goztep,Hatayspor,1-1,Under 2.5,0.36507998856996815,0.3105388059699238,3.4,3.42,5.5831940297740745,65.43477911676658,True,157.04346988023977,14220.988681416644,-0.5847953216374324
2025-05-18,Rizespor,Goztep,6-3,Under 2.5,0.47423266330383296,0.4705913571021356,2.25,2.03,5.883055347980504,133.86058162524571,False,-133.86058162524571,14087.128099791398,10.83743842364533
2025-05-18,Samsunspor,Sivasspor,1-0,Under 2.5,0.5179886083407739,0.5338362203388755,2.05,2.07,9.436425169469453,253.20405745983234,True,265.86426033282385,14352.992360124223,-0.9661835748792313
2025-05-25,Besiktas,Rizespor,1-2,Under 2.5,0.45994883254199914,0.46659517316433896,2.35,2.98,9.649865693619653,205.1917756692561,False,-205.1917756692561,14147.800584454966,-21.140939597315434
2025-05-30,Kasimpasa,Goztep,1-2,Over 2.5,0.7097256450119469,0.7851945164025426,1.4,1.5,9.927232296355948,424.43401753364896,True,169.77360701345953,14317.574191468426,-6.666666666666677
2025-05-31,Alanyaspor,Sivasspor,2-0,Under 2.5,0.4805751362293663,0.4901847110074147,2.2,2.72,7.840636421631242,187.098156125058,True,224.51778735006965,14542.091978818495,-19.11764705882353
